Timestamp,RSSI,Sub_0,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Sub_6,Sub_7,Sub_8,Sub_9,Sub_10,Sub_11,Sub_12,Sub_13,Sub_14,Sub_15,Sub_16,Sub_17,Sub_18,Sub_19,Sub_20,Sub_21,Sub_22,Sub_23,Sub_24,Sub_25,Sub_26,Sub_27,Sub_28,Sub_29,Sub_30,Sub_31,Sub_32,Sub_33,Sub_34,Sub_35,Sub_36,Sub_37,Sub_38,Sub_39,Sub_40,Sub_41,Sub_42,Sub_43,Sub_44,Sub_45,Sub_46,Sub_47,Sub_48,Sub_49,Sub_50,Sub_51,Sub_52,Sub_53,Sub_54,Sub_55,Sub_56,Sub_57,Sub_58,Sub_59,Sub_60,Sub_61,Sub_62,Sub_63
1786371637.361168,-40,0.0,10.0,12.206555615733702,14.317821063276353,17.08800749063506,18.027756377319946,20.248456731316587,20.615528128088304,19.313207915827967,18.788294228055936,16.55294535724685,14.317821063276353,12.083045973594572,9.848857801796104,7.280109889280518,5.0,3.605551275463989,4.47213595499958,6.324555320336759,7.280109889280518,8.246211251235321,9.486832980505138,9.848857801796104,10.816653826391969,10.63014581273465,10.63014581273465,9.433981132056603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.180339887498949,11.704699910719626,12.083045973594572,11.661903789690601,10.0,9.219544457292887,7.810249675906654,6.4031242374328485,5.385164807134504,5.0,5.830951894845301,7.810249675906654,10.63014581273465,12.806248474865697,15.620499351813308,17.804493814764857,19.849433241279208,20.615528128088304,21.2602916254693,21.2602916254693,19.1049731745428,17.69180601295413,15.0,11.40175425099138,8.54400374531753
1786371637.5668612,-51,0.0,22.20360331117452,21.587033144922902,22.561028345356956,21.587033144922902,20.8806130178211,18.973665961010276,16.76305461424021,13.601470508735444,11.40175425099138,8.06225774829855,6.082762530298219,5.0,5.385164807134504,7.0710678118654755,9.0,11.0,12.041594578792296,13.152946437965905,12.36931687685298,12.649110640673518,12.083045973594572,11.661903789690601,10.0,9.219544457292887,7.0710678118654755,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.198039027185569,9.0,8.06225774829855,7.0710678118654755,5.0,4.123105625617661,3.605551275463989,4.47213595499958,6.324555320336759,8.54400374531753,11.704699910719626,13.0,14.317821063276353,15.652475842498529,17.0,16.64331697709324,16.64331697709324,15.264337522473747,13.038404810405298,11.180339887498949,8.54400374531753,7.0,5.830951894845301,8.06225774829855,11.40175425099138,15.297058540778355
1786371637.681468,-51,0.0,15.0,12.041594578792296,7.615773105863909,5.830951894845301,7.0710678118654755,10.770329614269007,13.416407864998739,16.1245154965971,17.4928556845359,18.35755975068582,19.235384061671343,19.235384061671343,17.88854381999832,16.55294535724685,14.866068747318506,12.649110640673518,9.486832980505138,7.615773105863909,5.0,3.605551275463989,4.0,5.385164807134504,7.615773105863909,9.486832980505138,10.198039027185569,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.280109889280518,9.219544457292887,10.198039027185569,12.041594578792296,13.0,14.035668847618199,14.317821063276353,14.560219778561036,13.92838827718412,13.0,12.083045973594572,9.848857801796104,7.280109889280518,5.0,5.0,6.708203932499369,10.04987562112089,13.038404810405298,16.0,19.0,22.0,24.0,25.019992006393608,26.019223662515376,25.079872407968907,24.186773244895647
1786371637.7265542,-51,0.0,17.46424919657298,12.083045973594572,8.06225774829855,5.0,6.324555320336759,10.04987562112089,13.0,16.0312195418814,18.027756377319946,19.1049731745428,19.026297590440446,19.026297590440446,18.0,17.029386365926403,15.033296378372908,13.152946437965905,10.04987562112089,7.0710678118654755,5.0,3.605551275463989,3.1622776601683795,5.0990195135927845,7.0710678118654755,9.055385138137417,10.44030650891055,12.083045973594572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.055385138137417,11.180339887498949,12.36931687685298,13.0,14.7648230602334,14.422205101855956,15.0,14.866068747318506,14.142135623730951,12.727922061357855,9.899494936611665,7.810249675906654,6.324555320336759,5.0990195135927845,7.0710678118654755,9.433981132056603,13.416407864998739,16.55294535724685,19.697715603592208,22.847319317591726,24.596747752497688,26.40075756488817,26.40075756488817,25.942243542145693,24.186773244895647
1786371637.9763892,-51,0.0,9.848857801796104,12.36931687685298,15.132745950421556,18.110770276274835,19.1049731745428,21.095023109728988,20.09975124224178,20.09975124224178,18.24828759089466,16.278820596099706,14.142135623730951,11.180339887498949,9.055385138137417,6.0,4.47213595499958,4.47213595499958,6.082762530298219,7.0,9.0,9.055385138137417,11.180339887498949,11.40175425099138,10.770329614269007,10.295630140987,10.0,9.219544457292887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.246211251235321,10.04987562112089,11.0,11.180339887498949,10.44030650891055,10.770329614269007,8.94427190999916,8.06225774829855,7.211102550927978,5.385164807134504,4.0,5.0,5.830951894845301,8.94427190999916,11.704699910719626,13.92838827718412,16.15549442140351,18.384776310850235,19.697715603592208,19.697715603592208,19.697715603592208,18.788294228055936,17.46424919657298,14.866068747318506,11.40175425099138,8.0
1786371638.236485,-52,0.0,22.47220505424423,24.186773244895647,24.186773244895647,23.706539182259394,22.360679774997898,20.12461179749811,17.46424919657298,14.317821063276353,11.661903789690601,8.602325267042627,5.830951894845301,5.0,5.385164807134504,7.810249675906654,9.899494936611665,11.313708498984761,12.041594578792296,12.806248474865697,13.038404810405298,12.529964086141668,11.704699910719626,11.40175425099138,10.04987562112089,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.94427190999916,7.615773105863909,6.324555320336759,4.123105625617661,3.1622776601683795,2.23606797749979,4.123105625617661,5.385164807134504,8.54400374531753,10.44030650891055,12.36931687685298,14.317821063276353,15.297058540778355,16.1245154965971,17.11724276862369,16.1245154965971,15.033296378372908,13.038404810405298,11.180339887498949,8.54400374531753,6.4031242374328485,6.324555320336759,8.246211251235321,12.083045973594572,16.1245154965971
1786371638.487364,-51,0.0,8.06225774829855,10.63014581273465,14.142135623730951,16.278820596099706,18.439088914585774,19.1049731745428,19.79898987322333,19.1049731745428,17.69180601295413,16.97056274847714,14.142135623730951,11.313708498984761,9.219544457292887,7.211102550927978,4.47213595499958,4.123105625617661,4.242640687119285,6.4031242374328485,7.211102550927978,8.602325267042627,10.0,10.63014581273465,11.40175425099138,11.661903789690601,10.770329614269007,10.44030650891055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.180339887498949,11.40175425099138,12.041594578792296,11.40175425099138,10.816653826391969,10.295630140987,8.54400374531753,7.615773105863909,5.830951894845301,4.242640687119285,5.0990195135927845,6.082762530298219,8.54400374531753,11.180339887498949,13.416407864998739,15.652475842498529,17.88854381999832,18.788294228055936,19.697715603592208,19.697715603592208,19.313207915827967,18.384776310850235,16.15549442140351,13.416407864998739,10.816653826391969,7.810249675906654
1786371638.589956,-51,0.0,22.02271554554524,22.02271554554524,23.021728866442675,22.02271554554524,20.024984394500787,19.1049731745428,16.1245154965971,13.038404810405298,10.04987562112089,7.0710678118654755,4.47213595499958,3.605551275463989,4.123105625617661,6.708203932499369,8.94427190999916,10.295630140987,11.180339887498949,12.083045973594572,11.704699910719626,11.180339887498949,11.045361017187261,10.0,9.055385138137417,8.06225774829855,6.324555320336759,5.0990195135927845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.055385138137417,7.280109889280518,6.082762530298219,4.0,4.123105625617661,4.242640687119285,5.830951894845301,7.615773105863909,9.848857801796104,12.083045973594572,14.317821063276353,15.652475842498529,17.0,17.0,17.4928556845359,16.64331697709324,15.264337522473747,13.892443989449804,11.180339887498949,8.54400374531753,6.0,5.0,7.280109889280518,11.045361017187261,15.0
1786371638.639468,-39,0.0,7.810249675906654,10.295630140987,13.0,16.15549442140351,17.08800749063506,18.384776310850235,18.384776310850235,17.88854381999832,16.55294535724685,14.7648230602334,12.083045973594572,9.848857801796104,7.280109889280518,5.0,3.1622776601683795,4.47213595499958,6.324555320336759,7.280109889280518,9.219544457292887,9.486832980505138,10.770329614269007,10.295630140987,10.816653826391969,9.899494936611665,10.0,8.06225774829855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.055385138137417,10.198039027185569,10.770329614269007,11.180339887498949,11.40175425099138,10.63014581273465,9.899494936611665,9.219544457292887,7.810249675906654,6.4031242374328485,4.47213595499958,4.0,5.830951894845301,7.810249675906654,9.899494936611665,13.45362404707371,14.866068747318506,17.69180601295413,18.384776310850235,18.384776310850235,19.1049731745428,17.69180601295413,16.278820596099706,13.45362404707371,10.0,7.280109889280518
1786371638.72706,-51,0.0,21.18962010041709,21.540659228538015,21.93171219946131,21.93171219946131,21.02379604162864,18.788294228055936,16.1245154965971,13.416407864998739,11.180339887498949,7.280109889280518,5.0,3.605551275463989,4.47213595499958,7.0710678118654755,9.055385138137417,10.04987562112089,11.180339887498949,11.40175425099138,11.704699910719626,11.180339887498949,10.816653826391969,10.0,8.48528137423857,7.810249675906654,5.830951894845301,4.47213595499958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.045361017187261,10.0,9.055385138137417,7.0710678118654755,6.082762530298219,4.0,4.47213595499958,4.242640687119285,6.708203932499369,8.94427190999916,11.180339887498949,13.416407864998739,14.7648230602334,15.811388300841896,17.204650534085253,17.204650534085253,16.401219466856727,16.401219466856727,14.212670403551895,12.206555615733702,10.295630140987,7.280109889280518,6.324555320336759,7.0710678118654755,11.180339887498949,13.92838827718412
